record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name,Ethnic Responsiveness
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,2,0,0,0,1,0,0,25,Testing Prompt: 0.8568382323274246,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,3,3,0,0,1,1,0,1,25,Testing Prompt: 0.8568382323274246,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,2,4,0,0,1,1,0,0,25,Testing Prompt: 0.8568382323274246,
528075,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,4,3,0,0,0,0,0,1,25,Testing Prompt: 0.8568382323274246,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,2,0,1,0,1,1,1,25,Testing Prompt: 0.8568382323274246,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,1,0,0,0,0,0,0,25,Testing Prompt: 0.8568382323274246,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,4,1,2,4,0,0,1,0,0,1,25,Testing Prompt: 0.8568382323274246,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,0,0,0,0,25,Testing Prompt: 0.8568382323274246,
216297,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,1,1,26,Testing Prompt: 0.8212701415021652,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,1,26,Testing Prompt: 0.8212701415021652,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,1,0,1,1,1,26,Testing Prompt: 0.8212701415021652,
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,2,1,0,1,1,0,1,26,Testing Prompt: 0.8212701415021652,
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,0,1,1,1,0,0,26,Testing Prompt: 0.8212701415021652,
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,1,0,0,26,Testing Prompt: 0.8212701415021652,
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,0,0,26,Testing Prompt: 0.8212701415021652,
282884,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,0,0,0,26,Testing Prompt: 0.8212701415021652,
536670,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,0,0,1,1,26,Testing Prompt: 0.8212701415021652,
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,1,26,Testing Prompt: 0.8212701415021652,
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,0,0,0,0,1,26,Testing Prompt: 0.8212701415021652,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,4,2,0,0,0,0,1,0,26,Testing Prompt: 0.8212701415021652,
607921,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,1,3,0,0,0,1,0,1,26,Testing Prompt: 0.8212701415021652,
190495,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,26,Testing Prompt: 0.8212701415021652,
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,1,0,1,1,1,0,26,Testing Prompt: 0.8212701415021652,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,1,0,1,26,Testing Prompt: 0.8212701415021652,
528075,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,0,0,0,1,26,Testing Prompt: 0.8212701415021652,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,3,4,0,0,1,1,0,1,26,Testing Prompt: 0.8212701415021652,
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,2,0,0,0,1,0,0,26,Testing Prompt: 0.8212701415021652,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,4,0,0,1,1,0,0,26,Testing Prompt: 0.8212701415021652,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,1,26,Testing Prompt: 0.8212701415021652,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,2,3,0,0,1,0,0,1,26,Testing Prompt: 0.8212701415021652,
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,4,4,0,0,1,1,1,0,26,Testing Prompt: 0.8212701415021652,
728702,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,1,1,1,1,26,Testing Prompt: 0.8212701415021652,
179243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,1,1,1,26,Testing Prompt: 0.8212701415021652,
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,1,2,0,0,0,0,1,0,26,Testing Prompt: 0.8212701415021652,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,1,0,0,0,0,1,1,26,Testing Prompt: 0.8212701415021652,
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,3,0,0,1,0,1,0,26,Testing Prompt: 0.8212701415021652,
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,4,0,0,1,1,1,0,26,Testing Prompt: 0.8212701415021652,
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,4,3,0,0,0,1,0,1,26,Testing Prompt: 0.8212701415021652,
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,4,2,1,3,0,0,1,1,0,0,26,Testing Prompt: 0.8212701415021652,
241708,us.anthropic.claude-sonnet-4-20250514-v1:0,2,4,2,4,0,0,1,0,1,0,26,Testing Prompt: 0.8212701415021652,
727579,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,4,0,0,1,1,1,0,26,Testing Prompt: 0.8212701415021652,
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,4,3,0,0,0,1,1,1,26,Testing Prompt: 0.8212701415021652,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,4,1,4,4,0,0,1,1,0,1,26,Testing Prompt: 0.8212701415021652,
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,4,2,4,4,0,0,0,1,0,1,26,Testing Prompt: 0.8212701415021652,
546871,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,1,0,0,0,26,Testing Prompt: 0.8212701415021652,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,1,0,1,1,1,1,26,Testing Prompt: 0.8212701415021652,
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,0,26,Testing Prompt: 0.8212701415021652,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,1,0,1,27,Testing Prompt: 0.26040071216049276,
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,3,2,0,0,0,0,1,0,27,Testing Prompt: 0.26040071216049276,
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,1,1,0,0,0,27,Testing Prompt: 0.26040071216049276,
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,2,2,0,0,0,0,0,0,27,Testing Prompt: 0.26040071216049276,
727579,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,4,0,0,1,1,1,0,27,Testing Prompt: 0.26040071216049276,
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,1,27,Testing Prompt: 0.26040071216049276,
282884,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,1,0,1,27,Testing Prompt: 0.26040071216049276,
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,2,2,0,0,0,0,0,1,27,Testing Prompt: 0.26040071216049276,
179243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,1,0,1,27,Testing Prompt: 0.26040071216049276,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,27,Testing Prompt: 0.26040071216049276,
607921,us.anthropic.claude-sonnet-4-20250514-v1:0,2,4,1,2,0,0,0,1,0,1,27,Testing Prompt: 0.26040071216049276,
528075,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,2,0,0,0,0,0,1,27,Testing Prompt: 0.26040071216049276,
216297,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,3,0,0,0,1,0,0,27,Testing Prompt: 0.26040071216049276,
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,1,0,1,1,0,1,27,Testing Prompt: 0.26040071216049276,
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,3,0,0,0,0,1,1,27,Testing Prompt: 0.26040071216049276,
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,1,1,0,27,Testing Prompt: 0.26040071216049276,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,4,2,0,0,0,0,1,0,27,Testing Prompt: 0.26040071216049276,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,27,Testing Prompt: 0.26040071216049276,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,3,0,0,0,0,0,1,27,Testing Prompt: 0.26040071216049276,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,1,0,0,1,27,Testing Prompt: 0.26040071216049276,
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,0,27,Testing Prompt: 0.26040071216049276,
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,3,0,0,1,1,0,0,27,Testing Prompt: 0.26040071216049276,
190495,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,27,Testing Prompt: 0.26040071216049276,
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,3,0,0,0,1,0,1,27,Testing Prompt: 0.26040071216049276,
546871,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,1,0,0,0,27,Testing Prompt: 0.26040071216049276,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,2,0,0,0,1,0,1,27,Testing Prompt: 0.26040071216049276,
241708,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,2,4,0,0,1,1,1,0,27,Testing Prompt: 0.26040071216049276,
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,1,0,1,1,1,1,27,Testing Prompt: 0.26040071216049276,
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,3,2,0,0,0,0,1,0,27,Testing Prompt: 0.26040071216049276,
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,2,0,0,0,1,0,0,27,Testing Prompt: 0.26040071216049276,
728702,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,2,3,1,0,1,1,1,1,27,Testing Prompt: 0.26040071216049276,
536670,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,2,0,0,1,0,1,1,27,Testing Prompt: 0.26040071216049276,
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,3,0,0,1,1,1,0,27,Testing Prompt: 0.26040071216049276,
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,0,27,Testing Prompt: 0.26040071216049276,
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,2,0,0,0,1,0,1,27,Testing Prompt: 0.26040071216049276,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,1,4,0,0,1,1,0,0,27,Testing Prompt: 0.26040071216049276,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,4,3,0,1,1,1,1,1,27,Testing Prompt: 0.26040071216049276,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,4,2,3,4,0,0,0,0,0,1,27,Testing Prompt: 0.26040071216049276,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,1,0,1,1,1,1,27,Testing Prompt: 0.26040071216049276,
727579,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,2,4,0,0,1,1,1,0,28,Testing Prompt: 0.11382626312053734,
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,1,2,0,0,0,0,0,1,28,Testing Prompt: 0.11382626312053734,
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,1,0,1,1,1,0,28,Testing Prompt: 0.11382626312053734,
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,1,0,1,28,Testing Prompt: 0.11382626312053734,
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,4,2,2,4,0,0,0,1,0,1,28,Testing Prompt: 0.11382626312053734,
528075,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,2,2,0,0,0,0,0,1,28,Testing Prompt: 0.11382626312053734,
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,1,1,1,0,0,28,Testing Prompt: 0.11382626312053734,
728702,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,2,3,1,0,1,1,1,1,28,Testing Prompt: 0.11382626312053734,
190495,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,0,0,28,Testing Prompt: 0.11382626312053734,
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,1,0,28,Testing Prompt: 0.11382626312053734,
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,0,28,Testing Prompt: 0.11382626312053734,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,2,4,0,0,1,1,0,0,28,Testing Prompt: 0.11382626312053734,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,1,0,1,28,Testing Prompt: 0.11382626312053734,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,4,2,0,0,0,0,1,1,28,Testing Prompt: 0.11382626312053734,
241708,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,2,3,0,0,1,0,1,0,28,Testing Prompt: 0.11382626312053734,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,0,0,0,0,28,Testing Prompt: 0.11382626312053734,
546871,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,2,0,0,0,0,0,0,28,Testing Prompt: 0.11382626312053734,
179243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,0,0,1,28,Testing Prompt: 0.11382626312053734,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,1,28,Testing Prompt: 0.11382626312053734,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,4,2,2,4,0,0,1,0,0,1,28,Testing Prompt: 0.11382626312053734,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,3,0,0,0,1,0,1,28,Testing Prompt: 0.11382626312053734,
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,1,28,Testing Prompt: 0.11382626312053734,
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,4,0,0,1,0,1,0,28,Testing Prompt: 0.11382626312053734,
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,3,0,0,1,1,0,0,28,Testing Prompt: 0.11382626312053734,
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,3,1,0,0,0,1,1,28,Testing Prompt: 0.11382626312053734,
282884,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,4,0,0,1,0,0,0,28,Testing Prompt: 0.11382626312053734,
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,0,0,0,0,0,28,Testing Prompt: 0.11382626312053734,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,4,2,0,0,0,0,1,0,28,Testing Prompt: 0.11382626312053734,
536670,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,3,0,0,0,1,1,1,28,Testing Prompt: 0.11382626312053734,
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,1,0,0,28,Testing Prompt: 0.11382626312053734,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,1,0,0,0,28,Testing Prompt: 0.11382626312053734,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,4,1,0,1,1,1,1,28,Testing Prompt: 0.11382626312053734,
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,4,0,0,1,1,1,0,28,Testing Prompt: 0.11382626312053734,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,4,4,0,1,0,1,1,1,28,Testing Prompt: 0.11382626312053734,
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,1,0,1,28,Testing Prompt: 0.11382626312053734,
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,3,2,0,0,0,0,1,0,28,Testing Prompt: 0.11382626312053734,
607921,us.anthropic.claude-sonnet-4-20250514-v1:0,2,4,1,3,0,0,0,1,0,1,28,Testing Prompt: 0.11382626312053734,
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,3,0,0,0,1,0,0,28,Testing Prompt: 0.11382626312053734,
216297,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,0,0,0,1,0,0,28,Testing Prompt: 0.11382626312053734,
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,1,1,0,29,Testing Prompt: 0.44429415836208475,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,4,1,0,0,0,0,1,1,29,Testing Prompt: 0.44429415836208475,
607921,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,1,3,0,0,0,1,0,1,29,Testing Prompt: 0.44429415836208475,
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,3,0,0,1,1,0,0,29,Testing Prompt: 0.44429415836208475,
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,1,1,29,Testing Prompt: 0.44429415836208475,
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,2,0,0,0,0,0,1,29,Testing Prompt: 0.44429415836208475,
546871,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,1,0,0,0,29,Testing Prompt: 0.44429415836208475,
282884,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,1,0,0,29,Testing Prompt: 0.44429415836208475,
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,2,0,0,0,1,0,1,29,Testing Prompt: 0.44429415836208475,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,1,0,1,29,Testing Prompt: 0.44429415836208475,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,1,0,1,1,1,1,29,Testing Prompt: 0.44429415836208475,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,2,0,0,0,0,0,1,29,Testing Prompt: 0.44429415836208475,
241708,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,1,3,0,0,1,1,1,0,29,Testing Prompt: 0.44429415836208475,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,1,29,Testing Prompt: 0.44429415836208475,
190495,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,29,Testing Prompt: 0.44429415836208475,
216297,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,1,0,0,29,Testing Prompt: 0.44429415836208475,
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,0,1,0,1,29,Testing Prompt: 0.44429415836208475,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,3,0,0,0,1,0,1,29,Testing Prompt: 0.44429415836208475,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,1,4,0,0,1,1,0,1,29,Testing Prompt: 0.44429415836208475,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,1,0,1,29,Testing Prompt: 0.44429415836208475,
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,3,4,0,0,1,1,1,0,29,Testing Prompt: 0.44429415836208475,
179243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,1,0,1,29,Testing Prompt: 0.44429415836208475,
728702,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,3,0,0,1,1,1,1,29,Testing Prompt: 0.44429415836208475,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,3,0,1,0,1,1,1,29,Testing Prompt: 0.44429415836208475,
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,2,1,0,1,0,0,1,29,Testing Prompt: 0.44429415836208475,
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,0,0,0,1,0,1,29,Testing Prompt: 0.44429415836208475,
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,3,0,0,0,1,0,0,29,Testing Prompt: 0.44429415836208475,
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,4,3,0,0,0,0,0,0,29,Testing Prompt: 0.44429415836208475,
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,2,2,0,0,1,0,1,0,29,Testing Prompt: 0.44429415836208475,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,0,29,Testing Prompt: 0.44429415836208475,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,0,0,0,29,Testing Prompt: 0.44429415836208475,
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,4,0,1,1,1,0,0,29,Testing Prompt: 0.44429415836208475,
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,3,0,0,0,1,0,0,29,Testing Prompt: 0.44429415836208475,
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,2,2,0,0,0,0,0,0,29,Testing Prompt: 0.44429415836208475,
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,0,0,0,1,0,1,29,Testing Prompt: 0.44429415836208475,
528075,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,3,0,0,0,1,0,1,29,Testing Prompt: 0.44429415836208475,
727579,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,4,0,0,1,1,1,0,29,Testing Prompt: 0.44429415836208475,
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,1,0,0,1,1,1,29,Testing Prompt: 0.44429415836208475,
536670,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,2,3,0,0,0,0,1,1,29,Testing Prompt: 0.44429415836208475,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,1,0,0,1,30,Testing Prompt: 0.02923458731752504,
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,2,0,0,1,1,0,1,30,Testing Prompt: 0.02923458731752504,
607921,us.anthropic.claude-sonnet-4-20250514-v1:0,2,4,1,2,0,0,0,1,0,1,30,Testing Prompt: 0.02923458731752504,
536670,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,1,0,1,1,30,Testing Prompt: 0.02923458731752504,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,1,0,1,30,Testing Prompt: 0.02923458731752504,
546871,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,0,0,0,0,30,Testing Prompt: 0.02923458731752504,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,30,Testing Prompt: 0.02923458731752504,
727579,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,1,4,0,0,1,1,1,0,30,Testing Prompt: 0.02923458731752504,
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,3,0,0,0,0,0,1,30,Testing Prompt: 0.02923458731752504,
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,1,1,0,0,0,0,0,0,30,Testing Prompt: 0.02923458731752504,
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,2,1,0,0,0,0,1,0,30,Testing Prompt: 0.02923458731752504,
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,0,1,30,Testing Prompt: 0.02923458731752504,
282884,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,0,0,0,30,Testing Prompt: 0.02923458731752504,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,4,2,0,1,0,1,1,1,30,Testing Prompt: 0.02923458731752504,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,3,0,0,0,0,0,1,30,Testing Prompt: 0.02923458731752504,
216297,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,2,0,0,0,1,1,0,30,Testing Prompt: 0.02923458731752504,
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,1,0,1,1,0,1,30,Testing Prompt: 0.02923458731752504,
190495,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,30,Testing Prompt: 0.02923458731752504,
179243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,0,0,1,30,Testing Prompt: 0.02923458731752504,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,4,3,1,0,1,1,1,1,30,Testing Prompt: 0.02923458731752504,
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,1,0,1,30,Testing Prompt: 0.02923458731752504,
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,1,1,0,1,30,Testing Prompt: 0.02923458731752504,
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,1,2,1,2,0,0,0,1,0,0,30,Testing Prompt: 0.02923458731752504,
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,0,1,0,0,30,Testing Prompt: 0.02923458731752504,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,1,0,0,0,0,1,1,30,Testing Prompt: 0.02923458731752504,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,1,30,Testing Prompt: 0.02923458731752504,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,0,0,0,0,30,Testing Prompt: 0.02923458731752504,
528075,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,0,0,1,30,Testing Prompt: 0.02923458731752504,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,4,2,0,0,0,0,1,1,30,Testing Prompt: 0.02923458731752504,
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,1,0,1,30,Testing Prompt: 0.02923458731752504,
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,0,1,0,30,Testing Prompt: 0.02923458731752504,
241708,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,2,4,0,0,1,0,1,0,30,Testing Prompt: 0.02923458731752504,
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,0,1,1,1,0,0,30,Testing Prompt: 0.02923458731752504,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,1,0,1,30,Testing Prompt: 0.02923458731752504,
