record_id,Scorer Name,Goal Orientation,Engaging with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name
217052,gpt-5,1,1,2,1,0,1,0,0,0,1,4,Testing Prompt: 0.16646373284637928
232366,gpt-5,3,3,1,2,0,0,1,0,0,0,4,Testing Prompt: 0.16646373284637928
244029,gpt-5,3,4,4,4,0,0,1,1,1,0,5,Testing Prompt: 0.2784247376239465
503131,gpt-5,2,4,1,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
226773,gpt-5,2,2,3,3,0,0,0,0,1,0,5,Testing Prompt: 0.2784247376239465
264344,gpt-5,3,3,3,4,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
601728,gpt-5,2,3,3,2,0,0,0,0,1,0,5,Testing Prompt: 0.2784247376239465
555531,gpt-5,3,3,3,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
218810,gpt-5,2,1,3,2,0,0,1,1,0,1,5,Testing Prompt: 0.2784247376239465
525710,gpt-5,4,4,3,4,0,0,1,1,1,1,5,Testing Prompt: 0.2784247376239465
600843,gpt-5,2,1,3,2,0,1,0,0,0,1,5,Testing Prompt: 0.2784247376239465
506571,gpt-5,3,4,3,4,0,0,1,1,0,0,5,Testing Prompt: 0.2784247376239465
242085,gpt-5,3,2,1,3,0,0,1,1,0,0,5,Testing Prompt: 0.2784247376239465
264478,gpt-5,2,3,3,3,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
249730,gpt-5,1,2,3,2,0,0,1,0,0,0,5,Testing Prompt: 0.2784247376239465
561604,gpt-5,2,3,1,3,0,0,0,1,0,0,5,Testing Prompt: 0.2784247376239465
543094,gpt-5,3,4,4,3,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
274347,gpt-5,4,4,4,4,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
266177,gpt-5,2,2,4,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
561983,gpt-5,3,3,1,3,1,0,1,1,1,0,5,Testing Prompt: 0.2784247376239465
188529,gpt-5,3,2,1,2,0,0,1,0,1,0,5,Testing Prompt: 0.2784247376239465
248896,gpt-5,3,4,3,4,0,0,1,0,0,0,5,Testing Prompt: 0.2784247376239465
242166,gpt-5,2,1,3,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
231173,gpt-5,4,4,4,4,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
581720,gpt-5,4,4,3,4,1,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
215108,gpt-5,4,3,4,4,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
225577,gpt-5,3,3,4,3,0,0,0,0,1,0,5,Testing Prompt: 0.2784247376239465
167524,gpt-5,2,1,1,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
291285,gpt-5,4,4,4,4,0,0,1,1,0,1,5,Testing Prompt: 0.2784247376239465
700128,gpt-5,2,3,3,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
282284,gpt-5,2,2,3,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
644531,gpt-5,3,3,3,3,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
613961,gpt-5,3,3,2,3,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
195235,gpt-5,3,2,3,2,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
575601,gpt-5,3,3,3,2,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
588075,gpt-5,2,2,3,3,0,0,0,0,0,0,5,Testing Prompt: 0.2784247376239465
217400,gpt-5,3,1,3,3,0,0,1,0,0,0,5,Testing Prompt: 0.2784247376239465
200051,gpt-5,3,3,1,2,0,0,1,1,0,0,5,Testing Prompt: 0.2784247376239465
247781,gpt-5,2,4,3,3,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
614816,gpt-5,2,1,4,3,0,0,0,0,1,1,5,Testing Prompt: 0.2784247376239465
211179,gpt-5,2,1,1,2,0,0,0,1,0,0,5,Testing Prompt: 0.2784247376239465
248731,gpt-5,3,3,4,3,0,0,1,0,1,1,5,Testing Prompt: 0.2784247376239465
628747,gpt-5,2,1,3,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
557524,gpt-5,2,1,1,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
247482,gpt-5,3,4,4,3,0,0,1,1,1,0,5,Testing Prompt: 0.2784247376239465
586617,gpt-5,3,3,4,4,0,0,1,1,1,0,5,Testing Prompt: 0.2784247376239465
529141,gpt-5,1,1,3,2,0,0,0,0,0,0,5,Testing Prompt: 0.2784247376239465
735055,gpt-5,3,3,3,3,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
190056,gpt-5,2,1,3,2,1,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
263864,gpt-5,3,3,1,4,0,0,1,1,0,1,5,Testing Prompt: 0.2784247376239465
172253,gpt-5,2,3,4,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
546868,gpt-5,2,3,3,3,0,0,0,0,0,0,5,Testing Prompt: 0.2784247376239465
546578,gpt-5,3,2,1,2,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
703584,gpt-5,3,1,1,2,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
293411,gpt-5,2,1,3,2,1,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
580333,gpt-5,2,1,1,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
184927,gpt-5,4,4,4,4,0,0,1,1,0,1,5,Testing Prompt: 0.2784247376239465
253693,gpt-5,3,2,4,3,0,0,0,0,1,1,5,Testing Prompt: 0.2784247376239465
511739,gpt-5,1,1,1,1,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
543229,gpt-5,3,1,3,3,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
524784,gpt-5,4,4,3,4,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
704896,gpt-5,3,3,1,3,0,0,0,1,0,1,5,Testing Prompt: 0.2784247376239465
613126,gpt-5,4,4,3,3,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
551252,gpt-5,2,2,4,2,0,1,0,1,1,1,5,Testing Prompt: 0.2784247376239465
225646,gpt-5,2,2,3,3,0,0,0,1,0,1,5,Testing Prompt: 0.2784247376239465
584423,gpt-5,2,3,4,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
717614,gpt-5,2,2,3,2,0,0,0,0,0,0,5,Testing Prompt: 0.2784247376239465
207845,gpt-5,2,4,3,3,1,0,0,1,0,1,5,Testing Prompt: 0.2784247376239465
264262,gpt-5,2,1,1,2,0,0,0,0,0,0,5,Testing Prompt: 0.2784247376239465
607920,gpt-5,2,1,3,3,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
225581,gpt-5,3,4,3,4,1,0,1,1,0,1,5,Testing Prompt: 0.2784247376239465
174997,gpt-5,2,1,3,2,0,0,0,0,0,0,5,Testing Prompt: 0.2784247376239465
601747,gpt-5,1,1,1,1,0,0,0,0,0,0,5,Testing Prompt: 0.2784247376239465
576254,gpt-5,2,3,1,2,0,0,0,0,0,0,5,Testing Prompt: 0.2784247376239465
257040,gpt-5,2,2,4,3,0,0,1,0,0,1,5,Testing Prompt: 0.2784247376239465
216965,gpt-5,2,4,3,3,0,1,0,0,0,1,5,Testing Prompt: 0.2784247376239465
238025,gpt-5,4,4,3,4,0,0,1,0,0,0,5,Testing Prompt: 0.2784247376239465
534868,gpt-5,2,1,3,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
545047,gpt-5,3,4,4,3,0,0,0,1,1,0,5,Testing Prompt: 0.2784247376239465
600997,gpt-5,4,4,3,4,0,0,1,1,1,1,5,Testing Prompt: 0.2784247376239465
219176,gpt-5,3,4,3,4,0,1,1,1,0,0,5,Testing Prompt: 0.2784247376239465
632387,gpt-5,2,2,3,2,0,0,0,0,0,0,5,Testing Prompt: 0.2784247376239465
556668,gpt-5,2,1,4,2,0,0,1,0,1,1,5,Testing Prompt: 0.2784247376239465
704786,gpt-5,3,4,1,3,0,0,1,1,1,0,5,Testing Prompt: 0.2784247376239465
215179,gpt-5,2,1,3,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
211283,gpt-5,2,3,4,3,0,0,0,0,1,0,5,Testing Prompt: 0.2784247376239465
248235,gpt-5,4,4,3,4,0,1,1,1,1,1,5,Testing Prompt: 0.2784247376239465
534553,gpt-5,3,3,1,3,0,0,1,1,0,0,5,Testing Prompt: 0.2784247376239465
585389,gpt-5,2,1,4,2,0,0,0,1,1,1,5,Testing Prompt: 0.2784247376239465
529099,gpt-5,2,1,3,3,0,0,0,0,1,0,5,Testing Prompt: 0.2784247376239465
238271,gpt-5,3,2,4,3,0,0,1,0,1,1,5,Testing Prompt: 0.2784247376239465
615578,gpt-5,4,4,3,4,1,0,1,1,1,1,5,Testing Prompt: 0.2784247376239465
217052,gpt-5,2,1,2,1,0,1,0,0,0,1,5,Testing Prompt: 0.2784247376239465
528543,gpt-5,2,3,3,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
590085,gpt-5,3,4,1,3,0,0,1,1,1,0,5,Testing Prompt: 0.2784247376239465
630563,gpt-5,2,3,4,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
207524,gpt-5,3,4,3,3,0,0,1,0,1,0,5,Testing Prompt: 0.2784247376239465
263413,gpt-5,4,4,2,3,0,0,1,1,1,1,5,Testing Prompt: 0.2784247376239465
564167,gpt-5,3,4,1,3,1,0,1,1,1,1,5,Testing Prompt: 0.2784247376239465
550903,gpt-5,3,3,4,4,1,1,1,0,1,1,5,Testing Prompt: 0.2784247376239465
530371,gpt-5,3,3,1,3,0,0,1,1,0,0,5,Testing Prompt: 0.2784247376239465
232366,gpt-5,3,2,1,2,0,0,1,0,0,0,5,Testing Prompt: 0.2784247376239465
257325,gpt-5,3,4,4,3,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
505194,gpt-5,2,2,3,3,0,0,0,0,1,0,5,Testing Prompt: 0.2784247376239465
208682,gpt-5,2,1,3,3,0,0,1,0,1,1,5,Testing Prompt: 0.2784247376239465
558582,gpt-5,2,1,3,2,0,0,0,0,1,0,5,Testing Prompt: 0.2784247376239465
573597,gpt-5,4,4,1,4,0,0,1,0,1,1,5,Testing Prompt: 0.2784247376239465
512243,gpt-5,2,2,4,2,0,0,0,0,0,1,5,Testing Prompt: 0.2784247376239465
643006,gpt-5,3,3,3,4,0,0,1,0,1,1,5,Testing Prompt: 0.2784247376239465
640700,gpt-5,3,3,1,3,0,0,1,1,0,0,5,Testing Prompt: 0.2784247376239465
240687,gpt-5,2,3,3,3,0,0,1,0,1,0,5,Testing Prompt: 0.2784247376239465
591948,gpt-5,2,3,4,2,0,0,0,0,1,1,5,Testing Prompt: 0.2784247376239465
706907,gpt-5,2,3,3,3,0,0,1,0,1,1,5,Testing Prompt: 0.2784247376239465
641013,gpt-5,2,2,4,2,0,0,0,0,1,1,5,Testing Prompt: 0.2784247376239465
505173,gpt-5,3,3,4,4,0,0,0,1,1,1,5,Testing Prompt: 0.2784247376239465
545047,gpt-5,3,4,4,3,0,0,0,1,0,0,6,Testing Prompt: 0.3955052331606034
263413,gpt-5,4,4,1,4,0,0,1,1,1,1,6,Testing Prompt: 0.3955052331606034
506571,gpt-5,4,4,3,4,0,0,1,1,0,0,6,Testing Prompt: 0.3955052331606034
528543,gpt-5,3,3,2,3,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
232366,gpt-5,2,3,1,2,0,0,0,0,0,0,6,Testing Prompt: 0.3955052331606034
588075,gpt-5,2,2,3,3,0,0,0,0,0,0,6,Testing Prompt: 0.3955052331606034
257040,gpt-5,2,2,4,3,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
555531,gpt-5,2,3,1,1,0,0,0,0,0,0,6,Testing Prompt: 0.3955052331606034
700128,gpt-5,2,3,3,1,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
225577,gpt-5,2,3,4,3,0,0,0,0,1,0,6,Testing Prompt: 0.3955052331606034
253693,gpt-5,2,2,4,3,0,0,0,0,1,1,6,Testing Prompt: 0.3955052331606034
561983,gpt-5,3,3,1,3,1,0,0,1,1,0,6,Testing Prompt: 0.3955052331606034
640700,gpt-5,4,4,1,3,0,0,1,1,0,0,6,Testing Prompt: 0.3955052331606034
543229,gpt-5,3,3,3,3,0,0,0,1,0,1,6,Testing Prompt: 0.3955052331606034
630563,gpt-5,2,4,3,3,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
529099,gpt-5,2,2,3,3,0,0,0,0,0,0,6,Testing Prompt: 0.3955052331606034
211179,gpt-5,2,1,1,2,0,0,0,1,0,0,6,Testing Prompt: 0.3955052331606034
172253,gpt-5,2,4,3,1,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
263864,gpt-5,3,3,1,4,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
207845,gpt-5,2,4,3,3,1,0,0,1,0,1,6,Testing Prompt: 0.3955052331606034
215108,gpt-5,3,3,3,4,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
247482,gpt-5,2,3,4,2,0,0,1,1,1,0,6,Testing Prompt: 0.3955052331606034
529141,gpt-5,1,2,3,1,0,0,0,0,0,0,6,Testing Prompt: 0.3955052331606034
512243,gpt-5,2,2,4,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
584423,gpt-5,2,3,4,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
247781,gpt-5,2,4,4,3,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
717614,gpt-5,2,2,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
613126,gpt-5,4,4,3,4,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
628747,gpt-5,2,1,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
282284,gpt-5,2,1,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
704896,gpt-5,2,1,1,3,0,0,0,1,0,0,6,Testing Prompt: 0.3955052331606034
207524,gpt-5,3,4,3,3,0,0,1,0,0,0,6,Testing Prompt: 0.3955052331606034
534553,gpt-5,3,3,1,3,0,0,1,1,0,0,6,Testing Prompt: 0.3955052331606034
248235,gpt-5,3,3,4,4,0,1,1,0,1,1,6,Testing Prompt: 0.3955052331606034
735055,gpt-5,2,3,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
240687,gpt-5,2,3,3,3,0,0,1,0,1,0,6,Testing Prompt: 0.3955052331606034
238025,gpt-5,4,4,1,4,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
573597,gpt-5,4,4,1,4,0,0,1,0,1,1,6,Testing Prompt: 0.3955052331606034
219176,gpt-5,3,3,3,3,0,0,1,0,0,0,6,Testing Prompt: 0.3955052331606034
211283,gpt-5,2,4,4,3,0,0,0,0,1,1,6,Testing Prompt: 0.3955052331606034
242085,gpt-5,3,1,1,3,0,0,1,1,0,1,6,Testing Prompt: 0.3955052331606034
195235,gpt-5,3,3,4,3,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
225646,gpt-5,2,2,3,3,0,0,0,1,0,1,6,Testing Prompt: 0.3955052331606034
208682,gpt-5,2,1,4,3,0,0,1,0,1,1,6,Testing Prompt: 0.3955052331606034
600997,gpt-5,4,4,3,4,0,0,1,1,1,1,6,Testing Prompt: 0.3955052331606034
293411,gpt-5,2,1,3,2,1,1,0,0,0,1,6,Testing Prompt: 0.3955052331606034
546578,gpt-5,3,2,1,2,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
216965,gpt-5,3,4,3,4,0,1,0,0,0,1,6,Testing Prompt: 0.3955052331606034
200051,gpt-5,4,4,1,3,0,0,1,1,0,0,6,Testing Prompt: 0.3955052331606034
585389,gpt-5,2,1,3,2,0,0,1,0,1,1,6,Testing Prompt: 0.3955052331606034
591948,gpt-5,3,3,4,2,0,0,0,0,1,1,6,Testing Prompt: 0.3955052331606034
264344,gpt-5,4,4,3,4,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
174997,gpt-5,2,1,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
564167,gpt-5,3,4,2,4,1,0,1,1,1,1,6,Testing Prompt: 0.3955052331606034
607920,gpt-5,2,1,1,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
601728,gpt-5,3,3,1,3,0,0,1,0,1,0,6,Testing Prompt: 0.3955052331606034
184927,gpt-5,4,4,4,4,0,0,1,1,1,1,6,Testing Prompt: 0.3955052331606034
586617,gpt-5,3,2,4,4,0,0,1,1,1,1,6,Testing Prompt: 0.3955052331606034
188529,gpt-5,3,1,1,2,0,0,1,0,1,0,6,Testing Prompt: 0.3955052331606034
274347,gpt-5,4,4,4,4,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
266177,gpt-5,2,1,4,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
580333,gpt-5,2,1,2,2,0,0,0,0,1,1,6,Testing Prompt: 0.3955052331606034
706907,gpt-5,2,3,3,3,0,0,1,0,1,1,6,Testing Prompt: 0.3955052331606034
575601,gpt-5,3,3,3,2,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
225581,gpt-5,4,4,2,4,1,0,1,1,0,1,6,Testing Prompt: 0.3955052331606034
264478,gpt-5,2,2,3,3,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
534868,gpt-5,2,1,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
581720,gpt-5,4,4,3,4,1,0,1,0,1,1,6,Testing Prompt: 0.3955052331606034
167524,gpt-5,2,1,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
704786,gpt-5,3,4,1,3,0,0,1,1,0,0,6,Testing Prompt: 0.3955052331606034
614816,gpt-5,2,1,4,3,0,0,0,0,1,1,6,Testing Prompt: 0.3955052331606034
249730,gpt-5,2,1,1,2,0,0,0,0,0,0,6,Testing Prompt: 0.3955052331606034
524784,gpt-5,3,3,3,4,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
238271,gpt-5,3,3,4,4,0,0,1,0,1,1,6,Testing Prompt: 0.3955052331606034
601747,gpt-5,1,1,1,2,0,0,0,0,1,0,6,Testing Prompt: 0.3955052331606034
248731,gpt-5,3,3,3,3,0,0,1,0,1,1,6,Testing Prompt: 0.3955052331606034
551252,gpt-5,2,2,4,3,0,0,0,1,1,1,6,Testing Prompt: 0.3955052331606034
643006,gpt-5,3,3,3,3,0,0,1,0,1,1,6,Testing Prompt: 0.3955052331606034
217400,gpt-5,2,1,1,2,0,0,0,0,0,0,6,Testing Prompt: 0.3955052331606034
244029,gpt-5,4,4,4,4,0,0,1,1,1,0,6,Testing Prompt: 0.3955052331606034
525710,gpt-5,4,4,3,4,0,0,1,1,1,1,6,Testing Prompt: 0.3955052331606034
231173,gpt-5,4,4,3,3,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
557524,gpt-5,2,1,1,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
215179,gpt-5,2,1,2,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
590085,gpt-5,3,4,1,4,0,0,1,1,1,0,6,Testing Prompt: 0.3955052331606034
550903,gpt-5,2,3,4,3,1,1,1,0,1,1,6,Testing Prompt: 0.3955052331606034
291285,gpt-5,4,4,4,4,0,0,1,1,0,1,6,Testing Prompt: 0.3955052331606034
503131,gpt-5,2,3,1,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
615578,gpt-5,3,3,3,3,1,0,1,1,1,1,6,Testing Prompt: 0.3955052331606034
242166,gpt-5,2,1,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
217052,gpt-5,1,1,2,1,0,1,0,0,0,1,6,Testing Prompt: 0.3955052331606034
600843,gpt-5,2,1,3,2,0,1,0,0,0,1,6,Testing Prompt: 0.3955052331606034
632387,gpt-5,2,1,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
644531,gpt-5,3,3,3,4,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
257325,gpt-5,3,3,4,3,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
505194,gpt-5,2,2,3,3,0,0,0,0,1,1,6,Testing Prompt: 0.3955052331606034
190056,gpt-5,2,1,3,2,1,0,0,0,0,0,6,Testing Prompt: 0.3955052331606034
218810,gpt-5,2,1,3,2,0,0,1,1,0,1,6,Testing Prompt: 0.3955052331606034
703584,gpt-5,3,2,2,2,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
613961,gpt-5,3,4,2,3,0,0,1,1,0,1,6,Testing Prompt: 0.3955052331606034
248896,gpt-5,2,3,3,2,0,0,1,0,0,0,6,Testing Prompt: 0.3955052331606034
530371,gpt-5,4,4,1,4,0,0,1,1,0,0,6,Testing Prompt: 0.3955052331606034
505173,gpt-5,4,4,4,4,0,0,0,1,1,1,6,Testing Prompt: 0.3955052331606034
546868,gpt-5,2,4,3,2,0,0,0,0,0,0,6,Testing Prompt: 0.3955052331606034
558582,gpt-5,2,1,3,2,0,0,0,0,1,1,6,Testing Prompt: 0.3955052331606034
264262,gpt-5,2,3,1,2,0,0,0,0,0,0,6,Testing Prompt: 0.3955052331606034
641013,gpt-5,3,2,3,3,0,0,0,0,1,1,6,Testing Prompt: 0.3955052331606034
511739,gpt-5,2,1,1,1,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
226773,gpt-5,3,2,3,3,0,0,0,0,1,1,6,Testing Prompt: 0.3955052331606034
556668,gpt-5,2,1,4,2,0,0,1,0,1,1,6,Testing Prompt: 0.3955052331606034
543094,gpt-5,3,4,4,2,0,0,1,0,0,1,6,Testing Prompt: 0.3955052331606034
561604,gpt-5,2,3,1,3,0,0,0,1,0,0,6,Testing Prompt: 0.3955052331606034
576254,gpt-5,2,3,1,2,0,0,0,0,0,1,6,Testing Prompt: 0.3955052331606034
607920,gpt-5,2,1,1,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
247781,gpt-5,2,4,4,3,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
546578,gpt-5,3,2,1,2,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
248235,gpt-5,3,3,3,4,0,1,1,0,1,1,7,Testing Prompt: 0.15752755406749863
266177,gpt-5,2,1,4,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
530371,gpt-5,3,2,1,3,0,0,1,1,0,0,7,Testing Prompt: 0.15752755406749863
600843,gpt-5,2,1,3,2,0,1,0,0,0,1,7,Testing Prompt: 0.15752755406749863
264344,gpt-5,4,4,3,4,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
564167,gpt-5,3,4,1,3,1,0,1,1,1,1,7,Testing Prompt: 0.15752755406749863
632387,gpt-5,2,2,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.15752755406749863
242085,gpt-5,3,2,1,3,0,0,1,1,0,0,7,Testing Prompt: 0.15752755406749863
211283,gpt-5,2,4,4,3,0,0,0,0,1,1,7,Testing Prompt: 0.15752755406749863
557524,gpt-5,2,1,1,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
704786,gpt-5,3,4,1,3,0,0,1,1,1,0,7,Testing Prompt: 0.15752755406749863
232366,gpt-5,2,2,1,2,0,0,1,0,0,0,7,Testing Prompt: 0.15752755406749863
506571,gpt-5,3,3,3,4,0,0,1,1,0,0,7,Testing Prompt: 0.15752755406749863
585389,gpt-5,2,1,4,2,0,0,0,0,1,1,7,Testing Prompt: 0.15752755406749863
601728,gpt-5,2,4,3,3,0,0,0,0,1,0,7,Testing Prompt: 0.15752755406749863
217400,gpt-5,2,1,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
257325,gpt-5,2,4,4,3,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
253693,gpt-5,2,1,4,2,0,0,0,0,1,1,7,Testing Prompt: 0.15752755406749863
529141,gpt-5,2,1,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.15752755406749863
558582,gpt-5,2,1,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
543094,gpt-5,3,4,4,2,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
576254,gpt-5,2,3,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
167524,gpt-5,2,1,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
573597,gpt-5,3,3,1,3,0,0,1,0,1,1,7,Testing Prompt: 0.15752755406749863
505173,gpt-5,3,3,4,4,0,0,0,1,1,1,7,Testing Prompt: 0.15752755406749863
581720,gpt-5,4,4,3,3,1,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
630563,gpt-5,2,3,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
643006,gpt-5,4,3,3,4,0,0,1,0,1,1,7,Testing Prompt: 0.15752755406749863
550903,gpt-5,3,3,4,4,0,1,1,0,1,1,7,Testing Prompt: 0.15752755406749863
217052,gpt-5,1,1,2,1,0,1,0,0,0,1,7,Testing Prompt: 0.15752755406749863
215108,gpt-5,3,3,4,4,0,0,1,0,1,1,7,Testing Prompt: 0.15752755406749863
172253,gpt-5,2,3,4,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
528543,gpt-5,3,3,1,3,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
575601,gpt-5,3,4,3,2,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
556668,gpt-5,2,1,4,3,0,0,1,0,1,1,7,Testing Prompt: 0.15752755406749863
590085,gpt-5,3,3,1,4,0,0,1,1,1,0,7,Testing Prompt: 0.15752755406749863
207524,gpt-5,3,4,3,4,0,0,1,0,1,0,7,Testing Prompt: 0.15752755406749863
200051,gpt-5,3,3,1,3,0,0,1,0,0,0,7,Testing Prompt: 0.15752755406749863
249730,gpt-5,2,1,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.15752755406749863
248896,gpt-5,3,4,3,3,0,0,1,0,0,0,7,Testing Prompt: 0.15752755406749863
219176,gpt-5,4,4,3,4,0,1,1,1,1,0,7,Testing Prompt: 0.15752755406749863
580333,gpt-5,2,1,2,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
543229,gpt-5,3,2,3,3,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
225577,gpt-5,2,3,4,3,0,0,0,0,1,0,7,Testing Prompt: 0.15752755406749863
591948,gpt-5,3,3,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
190056,gpt-5,2,1,3,2,1,0,0,0,0,0,7,Testing Prompt: 0.15752755406749863
263864,gpt-5,4,3,1,4,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
505194,gpt-5,3,2,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
703584,gpt-5,3,1,2,2,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
512243,gpt-5,2,2,4,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
735055,gpt-5,4,4,3,4,0,0,0,1,0,1,7,Testing Prompt: 0.15752755406749863
274347,gpt-5,4,4,4,4,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
